CVE,Entidad,CVE_tipo,Periodo,Tipo,metro_area,iso_3166_2_code,census_fips_code,Cambio,Sigla
15,México,5,16/05/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,17/05/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,18/05/2020,Residencias,,MX-MEX,,21,Mex
15,México,5,19/05/2020,Residencias,,MX-MEX,,22,Mex
15,México,5,20/05/2020,Residencias,,MX-MEX,,22,Mex
15,México,5,21/05/2020,Residencias,,MX-MEX,,24,Mex
15,México,5,22/05/2020,Residencias,,MX-MEX,,24,Mex
15,México,5,23/05/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,24/05/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,25/05/2020,Residencias,,MX-MEX,,21,Mex
15,México,5,26/05/2020,Residencias,,MX-MEX,,22,Mex
15,México,5,27/05/2020,Residencias,,MX-MEX,,22,Mex
15,México,5,28/05/2020,Residencias,,MX-MEX,,23,Mex
15,México,5,29/05/2020,Residencias,,MX-MEX,,23,Mex
15,México,5,30/05/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,31/05/2020,Residencias,,MX-MEX,,12,Mex
15,México,5,01/06/2020,Residencias,,MX-MEX,,19,Mex
15,México,5,02/06/2020,Residencias,,MX-MEX,,21,Mex
15,México,5,03/06/2020,Residencias,,MX-MEX,,21,Mex
15,México,5,04/06/2020,Residencias,,MX-MEX,,22,Mex
15,México,5,05/06/2020,Residencias,,MX-MEX,,22,Mex
15,México,5,06/06/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,07/06/2020,Residencias,,MX-MEX,,12,Mex
15,México,5,08/06/2020,Residencias,,MX-MEX,,19,Mex
15,México,5,09/06/2020,Residencias,,MX-MEX,,21,Mex
15,México,5,10/06/2020,Residencias,,MX-MEX,,20,Mex
15,México,5,11/06/2020,Residencias,,MX-MEX,,21,Mex
15,México,5,12/06/2020,Residencias,,MX-MEX,,21,Mex
15,México,5,13/06/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,14/06/2020,Residencias,,MX-MEX,,11,Mex
15,México,5,15/06/2020,Residencias,,MX-MEX,,18,Mex
15,México,5,16/06/2020,Residencias,,MX-MEX,,19,Mex
15,México,5,17/06/2020,Residencias,,MX-MEX,,19,Mex
15,México,5,18/06/2020,Residencias,,MX-MEX,,20,Mex
15,México,5,19/06/2020,Residencias,,MX-MEX,,19,Mex
15,México,5,20/06/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,21/06/2020,Residencias,,MX-MEX,,9,Mex
15,México,5,22/06/2020,Residencias,,MX-MEX,,19,Mex
15,México,5,23/06/2020,Residencias,,MX-MEX,,19,Mex
15,México,5,24/06/2020,Residencias,,MX-MEX,,20,Mex
15,México,5,25/06/2020,Residencias,,MX-MEX,,20,Mex
15,México,5,26/06/2020,Residencias,,MX-MEX,,20,Mex
15,México,5,27/06/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,28/06/2020,Residencias,,MX-MEX,,10,Mex
15,México,5,29/06/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,30/06/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,01/07/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,02/07/2020,Residencias,,MX-MEX,,18,Mex
15,México,5,03/07/2020,Residencias,,MX-MEX,,18,Mex
15,México,5,04/07/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,05/07/2020,Residencias,,MX-MEX,,10,Mex
15,México,5,06/07/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,07/07/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,08/07/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,09/07/2020,Residencias,,MX-MEX,,18,Mex
15,México,5,10/07/2020,Residencias,,MX-MEX,,18,Mex
15,México,5,11/07/2020,Residencias,,MX-MEX,,12,Mex
15,México,5,12/07/2020,Residencias,,MX-MEX,,9,Mex
15,México,5,13/07/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,14/07/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,15/07/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,16/07/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,17/07/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,18/07/2020,Residencias,,MX-MEX,,11,Mex
15,México,5,19/07/2020,Residencias,,MX-MEX,,8,Mex
15,México,5,20/07/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,21/07/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,22/07/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,23/07/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,24/07/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,25/07/2020,Residencias,,MX-MEX,,11,Mex
15,México,5,26/07/2020,Residencias,,MX-MEX,,8,Mex
15,México,5,27/07/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,28/07/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,29/07/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,30/07/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,31/07/2020,Residencias,,MX-MEX,,16,Mex
15,México,5,01/08/2020,Residencias,,MX-MEX,,10,Mex
15,México,5,02/08/2020,Residencias,,MX-MEX,,7,Mex
15,México,5,03/08/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,04/08/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,05/08/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,06/08/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,07/08/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,08/08/2020,Residencias,,MX-MEX,,10,Mex
15,México,5,09/08/2020,Residencias,,MX-MEX,,7,Mex
15,México,5,10/08/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,11/08/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,12/08/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,13/08/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,14/08/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,15/08/2020,Residencias,,MX-MEX,,8,Mex
15,México,5,16/08/2020,Residencias,,MX-MEX,,5,Mex
15,México,5,17/08/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,18/08/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,19/08/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,20/08/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,21/08/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,22/08/2020,Residencias,,MX-MEX,,8,Mex
15,México,5,23/08/2020,Residencias,,MX-MEX,,5,Mex
15,México,5,24/08/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,25/08/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,26/08/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,27/08/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,28/08/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,29/08/2020,Residencias,,MX-MEX,,7,Mex
15,México,5,30/08/2020,Residencias,,MX-MEX,,5,Mex
15,México,5,31/08/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,01/09/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,02/09/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,03/09/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,04/09/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,05/09/2020,Residencias,,MX-MEX,,8,Mex
15,México,5,06/09/2020,Residencias,,MX-MEX,,6,Mex
15,México,5,07/09/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,08/09/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,09/09/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,10/09/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,11/09/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,12/09/2020,Residencias,,MX-MEX,,7,Mex
15,México,5,13/09/2020,Residencias,,MX-MEX,,5,Mex
15,México,5,14/09/2020,Residencias,,MX-MEX,,11,Mex
15,México,5,15/09/2020,Residencias,,MX-MEX,,9,Mex
15,México,5,16/09/2020,Residencias,,MX-MEX,,21,Mex
15,México,5,17/09/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,18/09/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,19/09/2020,Residencias,,MX-MEX,,9,Mex
15,México,5,20/09/2020,Residencias,,MX-MEX,,6,Mex
15,México,5,21/09/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,22/09/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,23/09/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,24/09/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,25/09/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,26/09/2020,Residencias,,MX-MEX,,8,Mex
15,México,5,27/09/2020,Residencias,,MX-MEX,,6,Mex
15,México,5,28/09/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,29/09/2020,Residencias,,MX-MEX,,15,Mex
15,México,5,30/09/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,01/10/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,02/10/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,03/10/2020,Residencias,,MX-MEX,,7,Mex
15,México,5,04/10/2020,Residencias,,MX-MEX,,4,Mex
15,México,5,05/10/2020,Residencias,,MX-MEX,,12,Mex
15,México,5,06/10/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,07/10/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,08/10/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,09/10/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,10/10/2020,Residencias,,MX-MEX,,7,Mex
15,México,5,11/10/2020,Residencias,,MX-MEX,,5,Mex
15,México,5,12/10/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,13/10/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,14/10/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,15/10/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,16/10/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,17/10/2020,Residencias,,MX-MEX,,7,Mex
15,México,5,18/10/2020,Residencias,,MX-MEX,,4,Mex
15,México,5,19/10/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,20/10/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,21/10/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,22/10/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,23/10/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,24/10/2020,Residencias,,MX-MEX,,7,Mex
15,México,5,25/10/2020,Residencias,,MX-MEX,,4,Mex
15,México,5,26/10/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,27/10/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,28/10/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,29/10/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,30/10/2020,Residencias,,MX-MEX,,12,Mex
15,México,5,31/10/2020,Residencias,,MX-MEX,,5,Mex
15,México,5,01/11/2020,Residencias,,MX-MEX,,3,Mex
15,México,5,02/11/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,03/11/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,04/11/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,05/11/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,06/11/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,07/11/2020,Residencias,,MX-MEX,,8,Mex
15,México,5,08/11/2020,Residencias,,MX-MEX,,5,Mex
15,México,5,09/11/2020,Residencias,,MX-MEX,,12,Mex
15,México,5,10/11/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,11/11/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,12/11/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,13/11/2020,Residencias,,MX-MEX,,12,Mex
15,México,5,14/11/2020,Residencias,,MX-MEX,,5,Mex
15,México,5,15/11/2020,Residencias,,MX-MEX,,3,Mex
15,México,5,16/11/2020,Residencias,,MX-MEX,,17,Mex
15,México,5,17/11/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,18/11/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,19/11/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,20/11/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,21/11/2020,Residencias,,MX-MEX,,8,Mex
15,México,5,22/11/2020,Residencias,,MX-MEX,,4,Mex
15,México,5,23/11/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,24/11/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,25/11/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,26/11/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,27/11/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,28/11/2020,Residencias,,MX-MEX,,7,Mex
15,México,5,29/11/2020,Residencias,,MX-MEX,,4,Mex
15,México,5,30/11/2020,Residencias,,MX-MEX,,12,Mex
15,México,5,01/12/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,02/12/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,03/12/2020,Residencias,,MX-MEX,,14,Mex
15,México,5,04/12/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,05/12/2020,Residencias,,MX-MEX,,6,Mex
15,México,5,06/12/2020,Residencias,,MX-MEX,,4,Mex
15,México,5,07/12/2020,Residencias,,MX-MEX,,12,Mex
15,México,5,08/12/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,09/12/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,10/12/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,11/12/2020,Residencias,,MX-MEX,,13,Mex
15,México,5,12/12/2020,Residencias,,MX-MEX,,8,Mex
15,México,5,13/12/2020,Residencias,,MX-MEX,,4,Mex
15,México,5,14/12/2020,Residencias,,MX-MEX,,12,Mex
15,México,5,15/12/2020,Residencias,,MX-MEX,,13,Mex
15,México,6,15/02/2020,Lugares de trabajo,,MX-MEX,,4,Mex
15,México,6,16/02/2020,Lugares de trabajo,,MX-MEX,,2,Mex
15,México,6,17/02/2020,Lugares de trabajo,,MX-MEX,,11,Mex
15,México,6,18/02/2020,Lugares de trabajo,,MX-MEX,,10,Mex
15,México,6,19/02/2020,Lugares de trabajo,,MX-MEX,,9,Mex
15,México,6,20/02/2020,Lugares de trabajo,,MX-MEX,,9,Mex
15,México,6,21/02/2020,Lugares de trabajo,,MX-MEX,,13,Mex
15,México,6,22/02/2020,Lugares de trabajo,,MX-MEX,,4,Mex
15,México,6,23/02/2020,Lugares de trabajo,,MX-MEX,,2,Mex
15,México,6,24/02/2020,Lugares de trabajo,,MX-MEX,,11,Mex
15,México,6,25/02/2020,Lugares de trabajo,,MX-MEX,,10,Mex
15,México,6,26/02/2020,Lugares de trabajo,,MX-MEX,,9,Mex
15,México,6,27/02/2020,Lugares de trabajo,,MX-MEX,,9,Mex
15,México,6,28/02/2020,Lugares de trabajo,,MX-MEX,,13,Mex
15,México,6,29/02/2020,Lugares de trabajo,,MX-MEX,,5,Mex
15,México,6,01/03/2020,Lugares de trabajo,,MX-MEX,,3,Mex
15,México,6,02/03/2020,Lugares de trabajo,,MX-MEX,,5,Mex
15,México,6,03/03/2020,Lugares de trabajo,,MX-MEX,,10,Mex
15,México,6,04/03/2020,Lugares de trabajo,,MX-MEX,,10,Mex
15,México,6,05/03/2020,Lugares de trabajo,,MX-MEX,,11,Mex
15,México,6,06/03/2020,Lugares de trabajo,,MX-MEX,,13,Mex
15,México,6,07/03/2020,Lugares de trabajo,,MX-MEX,,6,Mex
15,México,6,08/03/2020,Lugares de trabajo,,MX-MEX,,5,Mex
15,México,6,09/03/2020,Lugares de trabajo,,MX-MEX,,-17,Mex
15,México,6,10/03/2020,Lugares de trabajo,,MX-MEX,,11,Mex
15,México,6,11/03/2020,Lugares de trabajo,,MX-MEX,,10,Mex
15,México,6,12/03/2020,Lugares de trabajo,,MX-MEX,,10,Mex
15,México,6,13/03/2020,Lugares de trabajo,,MX-MEX,,3,Mex
15,México,6,14/03/2020,Lugares de trabajo,,MX-MEX,,4,Mex
15,México,6,15/03/2020,Lugares de trabajo,,MX-MEX,,2,Mex
15,México,6,16/03/2020,Lugares de trabajo,,MX-MEX,,-56,Mex
15,México,6,17/03/2020,Lugares de trabajo,,MX-MEX,,3,Mex
15,México,6,18/03/2020,Lugares de trabajo,,MX-MEX,,-3,Mex
15,México,6,19/03/2020,Lugares de trabajo,,MX-MEX,,-7,Mex
15,México,6,20/03/2020,Lugares de trabajo,,MX-MEX,,-12,Mex
15,México,6,21/03/2020,Lugares de trabajo,,MX-MEX,,-3,Mex
15,México,6,22/03/2020,Lugares de trabajo,,MX-MEX,,-4,Mex
15,México,6,23/03/2020,Lugares de trabajo,,MX-MEX,,-27,Mex
15,México,6,24/03/2020,Lugares de trabajo,,MX-MEX,,-32,Mex
15,México,6,25/03/2020,Lugares de trabajo,,MX-MEX,,-35,Mex
15,México,6,26/03/2020,Lugares de trabajo,,MX-MEX,,-36,Mex
15,México,6,27/03/2020,Lugares de trabajo,,MX-MEX,,-34,Mex
15,México,6,28/03/2020,Lugares de trabajo,,MX-MEX,,-14,Mex
15,México,6,29/03/2020,Lugares de trabajo,,MX-MEX,,-16,Mex
15,México,6,30/03/2020,Lugares de trabajo,,MX-MEX,,-38,Mex
15,México,6,31/03/2020,Lugares de trabajo,,MX-MEX,,-40,Mex
15,México,6,01/04/2020,Lugares de trabajo,,MX-MEX,,-43,Mex
15,México,6,02/04/2020,Lugares de trabajo,,MX-MEX,,-45,Mex
15,México,6,03/04/2020,Lugares de trabajo,,MX-MEX,,-42,Mex
15,México,6,04/04/2020,Lugares de trabajo,,MX-MEX,,-23,Mex
15,México,6,05/04/2020,Lugares de trabajo,,MX-MEX,,-22,Mex
15,México,6,06/04/2020,Lugares de trabajo,,MX-MEX,,-48,Mex
15,México,6,07/04/2020,Lugares de trabajo,,MX-MEX,,-50,Mex
15,México,6,08/04/2020,Lugares de trabajo,,MX-MEX,,-51,Mex
15,México,6,09/04/2020,Lugares de trabajo,,MX-MEX,,-63,Mex
15,México,6,10/04/2020,Lugares de trabajo,,MX-MEX,,-73,Mex
15,México,6,11/04/2020,Lugares de trabajo,,MX-MEX,,-46,Mex
15,México,6,12/04/2020,Lugares de trabajo,,MX-MEX,,-27,Mex
15,México,6,13/04/2020,Lugares de trabajo,,MX-MEX,,-47,Mex
15,México,6,14/04/2020,Lugares de trabajo,,MX-MEX,,-48,Mex
15,México,6,15/04/2020,Lugares de trabajo,,MX-MEX,,-48,Mex
15,México,6,16/04/2020,Lugares de trabajo,,MX-MEX,,-49,Mex
15,México,6,17/04/2020,Lugares de trabajo,,MX-MEX,,-46,Mex
15,México,6,18/04/2020,Lugares de trabajo,,MX-MEX,,-24,Mex
15,México,6,19/04/2020,Lugares de trabajo,,MX-MEX,,-21,Mex
15,México,6,20/04/2020,Lugares de trabajo,,MX-MEX,,-46,Mex
15,México,6,21/04/2020,Lugares de trabajo,,MX-MEX,,-48,Mex
15,México,6,22/04/2020,Lugares de trabajo,,MX-MEX,,-49,Mex
15,México,6,23/04/2020,Lugares de trabajo,,MX-MEX,,-51,Mex
15,México,6,24/04/2020,Lugares de trabajo,,MX-MEX,,-48,Mex
15,México,6,25/04/2020,Lugares de trabajo,,MX-MEX,,-28,Mex
15,México,6,26/04/2020,Lugares de trabajo,,MX-MEX,,-24,Mex
15,México,6,27/04/2020,Lugares de trabajo,,MX-MEX,,-49,Mex
15,México,6,28/04/2020,Lugares de trabajo,,MX-MEX,,-50,Mex
15,México,6,29/04/2020,Lugares de trabajo,,MX-MEX,,-50,Mex
15,México,6,30/04/2020,Lugares de trabajo,,MX-MEX,,-49,Mex
15,México,6,01/05/2020,Lugares de trabajo,,MX-MEX,,-63,Mex
15,México,6,02/05/2020,Lugares de trabajo,,MX-MEX,,-31,Mex
15,México,6,03/05/2020,Lugares de trabajo,,MX-MEX,,-23,Mex
15,México,6,04/05/2020,Lugares de trabajo,,MX-MEX,,-49,Mex
15,México,6,05/05/2020,Lugares de trabajo,,MX-MEX,,-52,Mex
15,México,6,06/05/2020,Lugares de trabajo,,MX-MEX,,-51,Mex
15,México,6,07/05/2020,Lugares de trabajo,,MX-MEX,,-52,Mex
15,México,6,08/05/2020,Lugares de trabajo,,MX-MEX,,-49,Mex
15,México,6,09/05/2020,Lugares de trabajo,,MX-MEX,,-28,Mex
15,México,6,10/05/2020,Lugares de trabajo,,MX-MEX,,-14,Mex
15,México,6,11/05/2020,Lugares de trabajo,,MX-MEX,,-49,Mex
15,México,6,12/05/2020,Lugares de trabajo,,MX-MEX,,-50,Mex
15,México,6,13/05/2020,Lugares de trabajo,,MX-MEX,,-50,Mex
15,México,6,14/05/2020,Lugares de trabajo,,MX-MEX,,-51,Mex
15,México,6,15/05/2020,Lugares de trabajo,,MX-MEX,,-47,Mex
15,México,6,16/05/2020,Lugares de trabajo,,MX-MEX,,-25,Mex
15,México,6,17/05/2020,Lugares de trabajo,,MX-MEX,,-19,Mex
15,México,6,18/05/2020,Lugares de trabajo,,MX-MEX,,-47,Mex
15,México,6,19/05/2020,Lugares de trabajo,,MX-MEX,,-49,Mex
15,México,6,20/05/2020,Lugares de trabajo,,MX-MEX,,-49,Mex
15,México,6,21/05/2020,Lugares de trabajo,,MX-MEX,,-50,Mex
15,México,6,22/05/2020,Lugares de trabajo,,MX-MEX,,-45,Mex
15,México,6,23/05/2020,Lugares de trabajo,,MX-MEX,,-22,Mex
15,México,6,24/05/2020,Lugares de trabajo,,MX-MEX,,-16,Mex
15,México,6,25/05/2020,Lugares de trabajo,,MX-MEX,,-46,Mex
15,México,6,26/05/2020,Lugares de trabajo,,MX-MEX,,-47,Mex
15,México,6,27/05/2020,Lugares de trabajo,,MX-MEX,,-47,Mex
15,México,6,28/05/2020,Lugares de trabajo,,MX-MEX,,-48,Mex
15,México,6,29/05/2020,Lugares de trabajo,,MX-MEX,,-43,Mex
15,México,6,30/05/2020,Lugares de trabajo,,MX-MEX,,-17,Mex
15,México,6,31/05/2020,Lugares de trabajo,,MX-MEX,,-10,Mex
15,México,6,01/06/2020,Lugares de trabajo,,MX-MEX,,-42,Mex
15,México,6,02/06/2020,Lugares de trabajo,,MX-MEX,,-44,Mex
15,México,6,03/06/2020,Lugares de trabajo,,MX-MEX,,-44,Mex
15,México,6,04/06/2020,Lugares de trabajo,,MX-MEX,,-45,Mex
15,México,6,05/06/2020,Lugares de trabajo,,MX-MEX,,-41,Mex
15,México,6,06/06/2020,Lugares de trabajo,,MX-MEX,,-16,Mex
15,México,6,07/06/2020,Lugares de trabajo,,MX-MEX,,-10,Mex
15,México,6,08/06/2020,Lugares de trabajo,,MX-MEX,,-42,Mex
15,México,6,09/06/2020,Lugares de trabajo,,MX-MEX,,-43,Mex
15,México,6,10/06/2020,Lugares de trabajo,,MX-MEX,,-43,Mex
15,México,6,11/06/2020,Lugares de trabajo,,MX-MEX,,-44,Mex
15,México,6,12/06/2020,Lugares de trabajo,,MX-MEX,,-39,Mex
15,México,6,13/06/2020,Lugares de trabajo,,MX-MEX,,-12,Mex
15,México,6,14/06/2020,Lugares de trabajo,,MX-MEX,,-5,Mex
15,México,6,15/06/2020,Lugares de trabajo,,MX-MEX,,-39,Mex
15,México,6,16/06/2020,Lugares de trabajo,,MX-MEX,,-41,Mex
15,México,6,17/06/2020,Lugares de trabajo,,MX-MEX,,-41,Mex
15,México,6,18/06/2020,Lugares de trabajo,,MX-MEX,,-42,Mex
15,México,6,19/06/2020,Lugares de trabajo,,MX-MEX,,-38,Mex
15,México,6,20/06/2020,Lugares de trabajo,,MX-MEX,,-10,Mex
15,México,6,21/06/2020,Lugares de trabajo,,MX-MEX,,4,Mex
15,México,6,22/06/2020,Lugares de trabajo,,MX-MEX,,-43,Mex
15,México,6,23/06/2020,Lugares de trabajo,,MX-MEX,,-42,Mex
15,México,6,24/06/2020,Lugares de trabajo,,MX-MEX,,-41,Mex
15,México,6,25/06/2020,Lugares de trabajo,,MX-MEX,,-42,Mex
15,México,6,26/06/2020,Lugares de trabajo,,MX-MEX,,-38,Mex
15,México,6,27/06/2020,Lugares de trabajo,,MX-MEX,,-12,Mex
15,México,6,28/06/2020,Lugares de trabajo,,MX-MEX,,-2,Mex
15,México,6,29/06/2020,Lugares de trabajo,,MX-MEX,,-39,Mex
15,México,6,30/06/2020,Lugares de trabajo,,MX-MEX,,-39,Mex
15,México,6,01/07/2020,Lugares de trabajo,,MX-MEX,,-40,Mex
15,México,6,02/07/2020,Lugares de trabajo,,MX-MEX,,-40,Mex
15,México,6,03/07/2020,Lugares de trabajo,,MX-MEX,,-36,Mex
15,México,6,04/07/2020,Lugares de trabajo,,MX-MEX,,-10,Mex
15,México,6,05/07/2020,Lugares de trabajo,,MX-MEX,,-3,Mex
15,México,6,06/07/2020,Lugares de trabajo,,MX-MEX,,-39,Mex
15,México,6,07/07/2020,Lugares de trabajo,,MX-MEX,,-40,Mex
15,México,6,08/07/2020,Lugares de trabajo,,MX-MEX,,-39,Mex
15,México,6,09/07/2020,Lugares de trabajo,,MX-MEX,,-40,Mex
15,México,6,10/07/2020,Lugares de trabajo,,MX-MEX,,-36,Mex
15,México,6,11/07/2020,Lugares de trabajo,,MX-MEX,,-8,Mex
15,México,6,12/07/2020,Lugares de trabajo,,MX-MEX,,-1,Mex
15,México,6,13/07/2020,Lugares de trabajo,,MX-MEX,,-38,Mex
15,México,6,14/07/2020,Lugares de trabajo,,MX-MEX,,-39,Mex
15,México,6,15/07/2020,Lugares de trabajo,,MX-MEX,,-38,Mex
15,México,6,16/07/2020,Lugares de trabajo,,MX-MEX,,-39,Mex
15,México,6,17/07/2020,Lugares de trabajo,,MX-MEX,,-35,Mex
15,México,6,18/07/2020,Lugares de trabajo,,MX-MEX,,-7,Mex
15,México,6,19/07/2020,Lugares de trabajo,,MX-MEX,,0,Mex
15,México,6,20/07/2020,Lugares de trabajo,,MX-MEX,,-37,Mex
15,México,6,21/07/2020,Lugares de trabajo,,MX-MEX,,-39,Mex
15,México,6,22/07/2020,Lugares de trabajo,,MX-MEX,,-37,Mex
15,México,6,23/07/2020,Lugares de trabajo,,MX-MEX,,-38,Mex
15,México,6,24/07/2020,Lugares de trabajo,,MX-MEX,,-34,Mex
15,México,6,25/07/2020,Lugares de trabajo,,MX-MEX,,-8,Mex
15,México,6,26/07/2020,Lugares de trabajo,,MX-MEX,,-1,Mex
15,México,6,27/07/2020,Lugares de trabajo,,MX-MEX,,-37,Mex
15,México,6,28/07/2020,Lugares de trabajo,,MX-MEX,,-38,Mex
15,México,6,29/07/2020,Lugares de trabajo,,MX-MEX,,-38,Mex
15,México,6,30/07/2020,Lugares de trabajo,,MX-MEX,,-38,Mex
15,México,6,31/07/2020,Lugares de trabajo,,MX-MEX,,-35,Mex
15,México,6,01/08/2020,Lugares de trabajo,,MX-MEX,,-8,Mex
15,México,6,02/08/2020,Lugares de trabajo,,MX-MEX,,0,Mex
15,México,6,03/08/2020,Lugares de trabajo,,MX-MEX,,-36,Mex
15,México,6,04/08/2020,Lugares de trabajo,,MX-MEX,,-37,Mex
15,México,6,05/08/2020,Lugares de trabajo,,MX-MEX,,-37,Mex
15,México,6,06/08/2020,Lugares de trabajo,,MX-MEX,,-37,Mex
15,México,6,07/08/2020,Lugares de trabajo,,MX-MEX,,-33,Mex
