periodo,fecha,cve_ent,Estado,Sigla,sexo,tipo_paciente,positivos,fallecimientos,sospechosos,merge
2020-08-16,16/08/2020,19,Nuevo León,NL,2,1,9523,257,1025,0
2020-08-16,16/08/2020,19,Nuevo León,NL,2,2,3087,822,301,0
2020-08-16,16/08/2020,20,Oaxaca,Oax,1,1,4548,66,306,0
2020-08-16,16/08/2020,20,Oaxaca,Oax,1,2,1049,328,106,0
2020-08-16,16/08/2020,20,Oaxaca,Oax,2,1,5060,135,292,0
2020-08-16,16/08/2020,20,Oaxaca,Oax,2,2,1701,616,128,0
2020-08-16,16/08/2020,21,Puebla,Pue,1,1,8301,137,1289,0
2020-08-16,16/08/2020,21,Puebla,Pue,1,2,2887,874,287,0
2020-08-16,16/08/2020,21,Puebla,Pue,2,1,8890,327,1430,0
2020-08-16,16/08/2020,21,Puebla,Pue,2,2,4305,1677,442,0
2020-08-16,16/08/2020,22,Querétaro,Qro,1,1,1515,9,64,0
2020-08-16,16/08/2020,22,Querétaro,Qro,1,2,641,172,15,0
2020-08-16,16/08/2020,22,Querétaro,Qro,2,1,1667,24,67,0
2020-08-16,16/08/2020,22,Querétaro,Qro,2,2,1039,351,25,0
2020-08-16,16/08/2020,23,Quintana Roo,Q. Roo,1,1,3079,31,205,0
2020-08-16,16/08/2020,23,Quintana Roo,Q. Roo,1,2,1030,400,46,0
2020-08-16,16/08/2020,23,Quintana Roo,Q. Roo,2,1,3412,62,279,0
2020-08-16,16/08/2020,23,Quintana Roo,Q. Roo,2,2,1777,729,68,0
2020-08-16,16/08/2020,24,San Luis Potosí,SLP,1,1,6093,60,1259,0
2020-08-16,16/08/2020,24,San Luis Potosí,SLP,1,2,855,249,115,0
2020-08-16,16/08/2020,24,San Luis Potosí,SLP,2,1,6150,116,1229,0
2020-08-16,16/08/2020,24,San Luis Potosí,SLP,2,2,1159,427,173,0
2020-08-16,16/08/2020,25,Sinaloa,Sin,1,1,4882,79,591,0
2020-08-16,16/08/2020,25,Sinaloa,Sin,1,2,2237,940,176,0
2020-08-16,16/08/2020,25,Sinaloa,Sin,2,1,4392,125,523,0
2020-08-16,16/08/2020,25,Sinaloa,Sin,2,2,2984,1403,239,0
2020-08-16,16/08/2020,26,Sonora,Son,1,1,7859,93,1102,0
2020-08-16,16/08/2020,26,Sonora,Son,1,2,2253,918,170,0
2020-08-16,16/08/2020,26,Sonora,Son,2,1,6955,152,924,0
2020-08-16,16/08/2020,26,Sonora,Son,2,2,2905,1217,270,0
2020-08-16,16/08/2020,27,Tabasco,Tab,1,1,10827,235,448,0
2020-08-16,16/08/2020,27,Tabasco,Tab,1,2,1552,655,39,0
2020-08-16,16/08/2020,27,Tabasco,Tab,2,1,10955,368,379,0
2020-08-16,16/08/2020,27,Tabasco,Tab,2,2,2456,1059,50,0
2020-08-16,16/08/2020,28,Tamaulipas,Tamps,1,1,7746,82,2472,0
2020-08-16,16/08/2020,28,Tamaulipas,Tamps,1,2,1447,491,312,0
2020-08-16,16/08/2020,28,Tamaulipas,Tamps,2,1,9505,169,2731,0
2020-08-16,16/08/2020,28,Tamaulipas,Tamps,2,2,2037,802,408,0
2020-08-16,16/08/2020,29,Tlaxcala,Tlax,1,1,1816,54,232,0
2020-08-16,16/08/2020,29,Tlaxcala,Tlax,1,2,691,238,42,0
2020-08-16,16/08/2020,29,Tlaxcala,Tlax,2,1,1996,102,342,0
2020-08-16,16/08/2020,29,Tlaxcala,Tlax,2,2,1140,469,49,0
2020-08-16,16/08/2020,30,Veracruz,Ver,1,1,7686,101,745,0
2020-08-16,16/08/2020,30,Veracruz,Ver,1,2,3369,1063,287,0
2020-08-16,16/08/2020,30,Veracruz,Ver,2,1,8798,207,858,0
2020-08-16,16/08/2020,30,Veracruz,Ver,2,2,5826,1972,398,0
2020-08-16,16/08/2020,31,Yucatán,Yuc,1,1,4352,49,146,0
2020-08-16,16/08/2020,31,Yucatán,Yuc,1,2,1178,348,34,0
2020-08-16,16/08/2020,31,Yucatán,Yuc,2,1,5205,91,151,0
2020-08-16,16/08/2020,31,Yucatán,Yuc,2,2,1836,641,77,0
2020-08-16,16/08/2020,32,Zacatecas,Zac,1,1,1488,14,103,0
2020-08-16,16/08/2020,32,Zacatecas,Zac,1,2,477,137,20,0
2020-08-16,16/08/2020,32,Zacatecas,Zac,2,1,1582,36,101,0
2020-08-16,16/08/2020,32,Zacatecas,Zac,2,2,582,187,21,0
2020-08-17,17/08/2020,1,Aguascalientes,Ags,1,1,1995,15,192,0
2020-08-17,17/08/2020,1,Aguascalientes,Ags,1,2,507,122,29,0
2020-08-17,17/08/2020,1,Aguascalientes,Ags,2,1,1722,15,139,0
2020-08-17,17/08/2020,1,Aguascalientes,Ags,2,2,637,164,44,0
2020-08-17,17/08/2020,2,Baja California,BC,1,1,5186,50,407,0
2020-08-17,17/08/2020,2,Baja California,BC,1,2,2292,1095,111,0
2020-08-17,17/08/2020,2,Baja California,BC,2,1,4537,84,297,0
2020-08-17,17/08/2020,2,Baja California,BC,2,2,3364,1707,158,0
2020-08-17,17/08/2020,3,Baja California Sur,BCS,1,1,2830,16,97,0
2020-08-17,17/08/2020,3,Baja California Sur,BCS,1,2,331,95,20,0
2020-08-17,17/08/2020,3,Baja California Sur,BCS,2,1,2764,28,81,0
2020-08-17,17/08/2020,3,Baja California Sur,BCS,2,2,497,128,22,0
2020-08-17,17/08/2020,4,Campeche,Camp,1,1,1484,12,27,0
2020-08-17,17/08/2020,4,Campeche,Camp,1,2,606,222,14,0
2020-08-17,17/08/2020,4,Campeche,Camp,2,1,2040,40,27,0
2020-08-17,17/08/2020,4,Campeche,Camp,2,2,1065,410,20,0
2020-08-17,17/08/2020,5,Coahuila,Coah,1,1,7894,77,1440,0
2020-08-17,17/08/2020,5,Coahuila,Coah,1,2,1043,383,201,0
2020-08-17,17/08/2020,5,Coahuila,Coah,2,1,7555,116,1212,0
2020-08-17,17/08/2020,5,Coahuila,Coah,2,2,1392,525,252,0
2020-08-17,17/08/2020,6,Colima,Col,1,1,994,6,99,0
2020-08-17,17/08/2020,6,Colima,Col,1,2,303,107,32,0
2020-08-17,17/08/2020,6,Colima,Col,2,1,979,15,85,0
2020-08-17,17/08/2020,6,Colima,Col,2,2,501,169,46,0
2020-08-17,17/08/2020,7,Chiapas,Chis,1,1,1765,19,73,0
2020-08-17,17/08/2020,7,Chiapas,Chis,1,2,779,299,16,0
2020-08-17,17/08/2020,7,Chiapas,Chis,2,1,2017,52,70,0
2020-08-17,17/08/2020,7,Chiapas,Chis,2,2,1523,669,31,0
2020-08-17,17/08/2020,8,Chihuahua,Chih,1,1,2087,26,1267,0
2020-08-17,17/08/2020,8,Chihuahua,Chih,1,2,978,364,224,0
2020-08-17,17/08/2020,8,Chihuahua,Chih,2,1,2120,38,1034,0
2020-08-17,17/08/2020,8,Chihuahua,Chih,2,2,1411,602,286,0
2020-08-17,17/08/2020,9,Ciudad de México,CDMX,1,1,35574,326,6479,0
2020-08-17,17/08/2020,9,Ciudad de México,CDMX,1,2,6580,2263,1023,0
2020-08-17,17/08/2020,9,Ciudad de México,CDMX,2,1,33396,593,5690,0
2020-08-17,17/08/2020,9,Ciudad de México,CDMX,2,2,11069,4703,1612,0
2020-08-17,17/08/2020,10,Durango,Dgo,1,1,2374,29,432,0
2020-08-17,17/08/2020,10,Durango,Dgo,1,2,388,112,32,0
2020-08-17,17/08/2020,10,Durango,Dgo,2,1,2129,42,400,0
2020-08-17,17/08/2020,10,Durango,Dgo,2,2,495,191,48,0
2020-08-17,17/08/2020,11,Guanajuato,Gto,1,1,11625,111,761,0
2020-08-17,17/08/2020,11,Guanajuato,Gto,1,2,1876,386,135,0
2020-08-17,17/08/2020,11,Guanajuato,Gto,2,1,10642,227,650,0
2020-08-17,17/08/2020,11,Guanajuato,Gto,2,2,2805,662,171,0
2020-08-17,17/08/2020,12,Guerrero,Gro,1,1,5078,39,323,0
2020-08-17,17/08/2020,12,Guerrero,Gro,1,2,1142,497,76,0
2020-08-17,17/08/2020,12,Guerrero,Gro,2,1,5174,73,293,0
2020-08-17,17/08/2020,12,Guerrero,Gro,2,2,2046,949,93,0
2020-08-17,17/08/2020,13,Hidalgo,Hgo,1,1,2831,17,140,0
2020-08-17,17/08/2020,13,Hidalgo,Hgo,1,2,1158,426,46,0
2020-08-17,17/08/2020,13,Hidalgo,Hgo,2,1,2732,58,126,0
2020-08-17,17/08/2020,13,Hidalgo,Hgo,2,2,2104,826,73,0
2020-08-17,17/08/2020,14,Jalisco,Jal,1,1,5945,71,1218,0
2020-08-17,17/08/2020,14,Jalisco,Jal,1,2,2005,647,367,0
2020-08-17,17/08/2020,14,Jalisco,Jal,2,1,5471,162,1087,0
2020-08-17,17/08/2020,14,Jalisco,Jal,2,2,3172,1149,590,0
2020-08-17,17/08/2020,15,México,Mex,1,1,19290,173,9843,0
2020-08-17,17/08/2020,15,México,Mex,1,2,9359,2839,1192,0
2020-08-17,17/08/2020,15,México,Mex,2,1,17639,408,9013,0
2020-08-17,17/08/2020,15,México,Mex,2,2,15332,5828,1768,0
2020-08-17,17/08/2020,16,Michoacán,Mich,1,1,5048,38,843,0
2020-08-17,17/08/2020,16,Michoacán,Mich,1,2,897,310,120,0
2020-08-17,17/08/2020,16,Michoacán,Mich,2,1,5051,70,764,0
2020-08-17,17/08/2020,16,Michoacán,Mich,2,2,1511,573,173,0
2020-08-17,17/08/2020,17,Morelos,Mor,1,1,1288,29,113,0
2020-08-17,17/08/2020,17,Morelos,Mor,1,2,784,268,26,0
2020-08-17,17/08/2020,17,Morelos,Mor,2,1,1232,62,115,0
2020-08-17,17/08/2020,17,Morelos,Mor,2,2,1378,550,38,0
2020-08-17,17/08/2020,18,Nayarit,Nay,1,1,1615,7,62,0
2020-08-17,17/08/2020,18,Nayarit,Nay,1,2,484,160,17,0
2020-08-17,17/08/2020,18,Nayarit,Nay,2,1,1481,25,55,0
2020-08-17,17/08/2020,18,Nayarit,Nay,2,2,812,298,31,0
2020-08-17,17/08/2020,19,Nuevo León,NL,1,1,9294,150,1075,0
2020-08-17,17/08/2020,19,Nuevo León,NL,1,2,2138,533,237,0
2020-08-17,17/08/2020,19,Nuevo León,NL,2,1,9587,259,1037,0
2020-08-17,17/08/2020,19,Nuevo León,NL,2,2,3101,824,328,0
2020-08-17,17/08/2020,20,Oaxaca,Oax,1,1,4561,66,283,0
2020-08-17,17/08/2020,20,Oaxaca,Oax,1,2,1055,331,105,0
2020-08-17,17/08/2020,20,Oaxaca,Oax,2,1,5073,135,287,0
2020-08-17,17/08/2020,20,Oaxaca,Oax,2,2,1710,620,136,0
2020-08-17,17/08/2020,21,Puebla,Pue,1,1,8326,137,1255,0
2020-08-17,17/08/2020,21,Puebla,Pue,1,2,2906,882,280,0
2020-08-17,17/08/2020,21,Puebla,Pue,2,1,8918,327,1410,0
2020-08-17,17/08/2020,21,Puebla,Pue,2,2,4337,1695,429,0
2020-08-17,17/08/2020,22,Querétaro,Qro,1,1,1533,9,52,0
2020-08-17,17/08/2020,22,Querétaro,Qro,1,2,648,177,13,0
2020-08-17,17/08/2020,22,Querétaro,Qro,2,1,1684,24,58,0
2020-08-17,17/08/2020,22,Querétaro,Qro,2,2,1050,355,21,0
2020-08-17,17/08/2020,23,Quintana Roo,Q. Roo,1,1,3087,31,206,0
2020-08-17,17/08/2020,23,Quintana Roo,Q. Roo,1,2,1038,401,57,0
2020-08-17,17/08/2020,23,Quintana Roo,Q. Roo,2,1,3418,62,272,0
2020-08-17,17/08/2020,23,Quintana Roo,Q. Roo,2,2,1784,731,71,0
2020-08-17,17/08/2020,24,San Luis Potosí,SLP,1,1,6189,60,1153,0
2020-08-17,17/08/2020,24,San Luis Potosí,SLP,1,2,874,251,114,0
2020-08-17,17/08/2020,24,San Luis Potosí,SLP,2,1,6233,117,1161,0
2020-08-17,17/08/2020,24,San Luis Potosí,SLP,2,2,1200,429,150,0
2020-08-17,17/08/2020,25,Sinaloa,Sin,1,1,4896,79,577,0
2020-08-17,17/08/2020,25,Sinaloa,Sin,1,2,2237,941,197,0
2020-08-17,17/08/2020,25,Sinaloa,Sin,2,1,4403,126,522,0
2020-08-17,17/08/2020,25,Sinaloa,Sin,2,2,2985,1406,255,0
2020-08-17,17/08/2020,26,Sonora,Son,1,1,7865,93,1140,0
2020-08-17,17/08/2020,26,Sonora,Son,1,2,2265,919,160,0
2020-08-17,17/08/2020,26,Sonora,Son,2,1,6959,152,944,0
2020-08-17,17/08/2020,26,Sonora,Son,2,2,2914,1219,254,0
2020-08-17,17/08/2020,27,Tabasco,Tab,1,1,10909,236,335,0
2020-08-17,17/08/2020,27,Tabasco,Tab,1,2,1560,660,36,0
2020-08-17,17/08/2020,27,Tabasco,Tab,2,1,11021,371,314,0
2020-08-17,17/08/2020,27,Tabasco,Tab,2,2,2471,1064,41,0
2020-08-17,17/08/2020,28,Tamaulipas,Tamps,1,1,7798,82,2474,0
2020-08-17,17/08/2020,28,Tamaulipas,Tamps,1,2,1452,493,327,0
2020-08-17,17/08/2020,28,Tamaulipas,Tamps,2,1,9543,169,2788,0
2020-08-17,17/08/2020,28,Tamaulipas,Tamps,2,2,2049,803,416,0
2020-08-17,17/08/2020,29,Tlaxcala,Tlax,1,1,1819,54,237,0
2020-08-17,17/08/2020,29,Tlaxcala,Tlax,1,2,691,241,45,0
2020-08-17,17/08/2020,29,Tlaxcala,Tlax,2,1,2002,102,340,0
2020-08-17,17/08/2020,29,Tlaxcala,Tlax,2,2,1141,474,56,0
2020-08-17,17/08/2020,30,Veracruz,Ver,1,1,7786,101,630,0
2020-08-17,17/08/2020,30,Veracruz,Ver,1,2,3394,1064,282,0
2020-08-17,17/08/2020,30,Veracruz,Ver,2,1,8894,208,767,0
2020-08-17,17/08/2020,30,Veracruz,Ver,2,2,5854,1977,396,0
2020-08-17,17/08/2020,31,Yucatán,Yuc,1,1,4385,49,141,0
2020-08-17,17/08/2020,31,Yucatán,Yuc,1,2,1190,350,40,0
2020-08-17,17/08/2020,31,Yucatán,Yuc,2,1,5252,91,155,0
2020-08-17,17/08/2020,31,Yucatán,Yuc,2,2,1854,646,86,0
2020-08-17,17/08/2020,32,Zacatecas,Zac,1,1,1514,14,70,0
2020-08-17,17/08/2020,32,Zacatecas,Zac,1,2,481,139,25,0
2020-08-17,17/08/2020,32,Zacatecas,Zac,2,1,1606,37,73,0
2020-08-17,17/08/2020,32,Zacatecas,Zac,2,2,589,190,27,0
2020-08-18,18/08/2020,1,Aguascalientes,Ags,1,1,2021,16,141,0
2020-08-18,18/08/2020,1,Aguascalientes,Ags,1,2,514,124,23,0
2020-08-18,18/08/2020,1,Aguascalientes,Ags,2,1,1735,18,122,0
2020-08-18,18/08/2020,1,Aguascalientes,Ags,2,2,644,168,54,0
2020-08-18,18/08/2020,2,Baja California,BC,1,1,5225,50,437,0
2020-08-18,18/08/2020,2,Baja California,BC,1,2,2304,1105,118,0
2020-08-18,18/08/2020,2,Baja California,BC,2,1,4562,84,328,0
2020-08-18,18/08/2020,2,Baja California,BC,2,2,3381,1721,152,0
2020-08-18,18/08/2020,3,Baja California Sur,BCS,1,1,2851,16,192,0
2020-08-18,18/08/2020,3,Baja California Sur,BCS,1,2,336,95,29,0
2020-08-18,18/08/2020,3,Baja California Sur,BCS,2,1,2780,29,156,0
2020-08-18,18/08/2020,3,Baja California Sur,BCS,2,2,509,129,29,0
2020-08-18,18/08/2020,4,Campeche,Camp,1,1,1486,12,56,0
2020-08-18,18/08/2020,4,Campeche,Camp,1,2,607,226,16,0
2020-08-18,18/08/2020,4,Campeche,Camp,2,1,2043,41,66,0
2020-08-18,18/08/2020,4,Campeche,Camp,2,2,1068,420,34,0
2020-08-18,18/08/2020,5,Coahuila,Coah,1,1,8057,77,1381,0
2020-08-18,18/08/2020,5,Coahuila,Coah,1,2,1062,392,206,0
2020-08-18,18/08/2020,5,Coahuila,Coah,2,1,7699,117,1171,0
2020-08-18,18/08/2020,5,Coahuila,Coah,2,2,1407,530,272,0
2020-08-18,18/08/2020,6,Colima,Col,1,1,1010,7,140,0
2020-08-18,18/08/2020,6,Colima,Col,1,2,313,112,27,0
2020-08-18,18/08/2020,6,Colima,Col,2,1,996,15,128,0
2020-08-18,18/08/2020,6,Colima,Col,2,2,509,171,48,0
2020-08-18,18/08/2020,7,Chiapas,Chis,1,1,1768,19,78,0
2020-08-18,18/08/2020,7,Chiapas,Chis,1,2,778,299,19,0
2020-08-18,18/08/2020,7,Chiapas,Chis,2,1,2019,52,81,0
2020-08-18,18/08/2020,7,Chiapas,Chis,2,2,1525,669,27,0
2020-08-18,18/08/2020,8,Chihuahua,Chih,1,1,2157,26,1263,0
2020-08-18,18/08/2020,8,Chihuahua,Chih,1,2,990,371,227,0
2020-08-18,18/08/2020,8,Chihuahua,Chih,2,1,2184,39,997,0
2020-08-18,18/08/2020,8,Chihuahua,Chih,2,2,1434,606,284,0
2020-08-18,18/08/2020,9,Ciudad de México,CDMX,1,1,35899,328,6832,0
2020-08-18,18/08/2020,9,Ciudad de México,CDMX,1,2,6620,2279,1040,0
2020-08-18,18/08/2020,9,Ciudad de México,CDMX,2,1,33671,595,6087,0
2020-08-18,18/08/2020,9,Ciudad de México,CDMX,2,2,11139,4725,1634,0
2020-08-18,18/08/2020,10,Durango,Dgo,1,1,2392,29,520,0
2020-08-18,18/08/2020,10,Durango,Dgo,1,2,390,112,34,0
2020-08-18,18/08/2020,10,Durango,Dgo,2,1,2149,42,483,0
2020-08-18,18/08/2020,10,Durango,Dgo,2,2,496,192,57,0
2020-08-18,18/08/2020,11,Guanajuato,Gto,1,1,11808,114,861,0
2020-08-18,18/08/2020,11,Guanajuato,Gto,1,2,1920,390,112,0
2020-08-18,18/08/2020,11,Guanajuato,Gto,2,1,10824,229,739,0
2020-08-18,18/08/2020,11,Guanajuato,Gto,2,2,2835,671,167,0
2020-08-18,18/08/2020,12,Guerrero,Gro,1,1,5100,39,341,0
2020-08-18,18/08/2020,12,Guerrero,Gro,1,2,1162,509,62,0
2020-08-18,18/08/2020,12,Guerrero,Gro,2,1,5204,73,314,0
2020-08-18,18/08/2020,12,Guerrero,Gro,2,2,2062,955,90,0
2020-08-18,18/08/2020,13,Hidalgo,Hgo,1,1,2881,17,157,0
2020-08-18,18/08/2020,13,Hidalgo,Hgo,1,2,1172,437,53,0
2020-08-18,18/08/2020,13,Hidalgo,Hgo,2,1,2773,59,137,0
2020-08-18,18/08/2020,13,Hidalgo,Hgo,2,2,2125,837,75,0
2020-08-18,18/08/2020,14,Jalisco,Jal,1,1,6043,71,1287,0
2020-08-18,18/08/2020,14,Jalisco,Jal,1,2,2030,654,386,0
2020-08-18,18/08/2020,14,Jalisco,Jal,2,1,5556,162,1162,0
2020-08-18,18/08/2020,14,Jalisco,Jal,2,2,3218,1160,610,0
2020-08-18,18/08/2020,15,México,Mex,1,1,19502,174,10047,0
2020-08-18,18/08/2020,15,México,Mex,1,2,9445,2871,1152,0
2020-08-18,18/08/2020,15,México,Mex,2,1,17812,412,9186,0
2020-08-18,18/08/2020,15,México,Mex,2,2,15486,5883,1748,0
2020-08-18,18/08/2020,16,Michoacán,Mich,1,1,5112,38,961,0
2020-08-18,18/08/2020,16,Michoacán,Mich,1,2,905,312,130,0
2020-08-18,18/08/2020,16,Michoacán,Mich,2,1,5112,71,850,0
2020-08-18,18/08/2020,16,Michoacán,Mich,2,2,1534,587,181,0
2020-08-18,18/08/2020,17,Morelos,Mor,1,1,1313,32,112,0
2020-08-18,18/08/2020,17,Morelos,Mor,1,2,790,268,25,0
2020-08-18,18/08/2020,17,Morelos,Mor,2,1,1259,64,124,0
2020-08-18,18/08/2020,17,Morelos,Mor,2,2,1387,552,34,0
2020-08-18,18/08/2020,18,Nayarit,Nay,1,1,1625,7,76,0
2020-08-18,18/08/2020,18,Nayarit,Nay,1,2,490,167,23,0
2020-08-18,18/08/2020,18,Nayarit,Nay,2,1,1486,26,73,0
2020-08-18,18/08/2020,18,Nayarit,Nay,2,2,819,304,40,0
2020-08-18,18/08/2020,19,Nuevo León,NL,1,1,9410,160,1157,0
2020-08-18,18/08/2020,19,Nuevo León,NL,1,2,2179,558,252,0
2020-08-18,18/08/2020,19,Nuevo León,NL,2,1,9669,270,1139,0
2020-08-18,18/08/2020,19,Nuevo León,NL,2,2,3150,867,352,0
2020-08-18,18/08/2020,20,Oaxaca,Oax,1,1,4612,66,271,0
2020-08-18,18/08/2020,20,Oaxaca,Oax,1,2,1070,334,93,0
2020-08-18,18/08/2020,20,Oaxaca,Oax,2,1,5139,136,272,0
2020-08-18,18/08/2020,20,Oaxaca,Oax,2,2,1736,634,121,0
2020-08-18,18/08/2020,21,Puebla,Pue,1,1,8360,140,1373,0
2020-08-18,18/08/2020,21,Puebla,Pue,1,2,2924,913,308,0
2020-08-18,18/08/2020,21,Puebla,Pue,2,1,8951,331,1532,0
2020-08-18,18/08/2020,21,Puebla,Pue,2,2,4370,1738,461,0
2020-08-18,18/08/2020,22,Querétaro,Qro,1,1,1585,9,90,0
2020-08-18,18/08/2020,22,Querétaro,Qro,1,2,655,178,25,0
2020-08-18,18/08/2020,22,Querétaro,Qro,2,1,1749,24,101,0
2020-08-18,18/08/2020,22,Querétaro,Qro,2,2,1062,359,39,0
2020-08-18,18/08/2020,23,Quintana Roo,Q. Roo,1,1,3100,32,264,0
2020-08-18,18/08/2020,23,Quintana Roo,Q. Roo,1,2,1052,408,52,0
2020-08-18,18/08/2020,23,Quintana Roo,Q. Roo,2,1,3442,62,311,0
2020-08-18,18/08/2020,23,Quintana Roo,Q. Roo,2,2,1803,743,69,0
2020-08-18,18/08/2020,24,San Luis Potosí,SLP,1,1,6242,61,1224,0
2020-08-18,18/08/2020,24,San Luis Potosí,SLP,1,2,883,261,128,0
2020-08-18,18/08/2020,24,San Luis Potosí,SLP,2,1,6279,122,1205,0
2020-08-18,18/08/2020,24,San Luis Potosí,SLP,2,2,1218,438,160,0
2020-08-18,18/08/2020,25,Sinaloa,Sin,1,1,4998,82,465,0
2020-08-18,18/08/2020,25,Sinaloa,Sin,1,2,2270,953,170,0
2020-08-18,18/08/2020,25,Sinaloa,Sin,2,1,4491,126,425,0
2020-08-18,18/08/2020,25,Sinaloa,Sin,2,2,3017,1419,247,0
2020-08-18,18/08/2020,26,Sonora,Son,1,1,8011,94,881,0
2020-08-18,18/08/2020,26,Sonora,Son,1,2,2281,926,164,0
2020-08-18,18/08/2020,26,Sonora,Son,2,1,7056,155,772,0
2020-08-18,18/08/2020,26,Sonora,Son,2,2,2932,1230,252,0
2020-08-18,18/08/2020,27,Tabasco,Tab,1,1,10988,240,395,0
2020-08-18,18/08/2020,27,Tabasco,Tab,1,2,1571,666,35,0
2020-08-18,18/08/2020,27,Tabasco,Tab,2,1,11095,377,361,0
2020-08-18,18/08/2020,27,Tabasco,Tab,2,2,2481,1075,40,0
2020-08-18,18/08/2020,28,Tamaulipas,Tamps,1,1,7896,83,2428,0
2020-08-18,18/08/2020,28,Tamaulipas,Tamps,1,2,1470,501,314,0
2020-08-18,18/08/2020,28,Tamaulipas,Tamps,2,1,9612,169,2783,0
2020-08-18,18/08/2020,28,Tamaulipas,Tamps,2,2,2081,811,406,0
2020-08-18,18/08/2020,29,Tlaxcala,Tlax,1,1,1824,54,216,0
2020-08-18,18/08/2020,29,Tlaxcala,Tlax,1,2,698,243,44,0
2020-08-18,18/08/2020,29,Tlaxcala,Tlax,2,1,2020,103,303,0
2020-08-18,18/08/2020,29,Tlaxcala,Tlax,2,2,1148,478,55,0
2020-08-18,18/08/2020,30,Veracruz,Ver,1,1,7834,103,741,0
2020-08-18,18/08/2020,30,Veracruz,Ver,1,2,3412,1076,310,0
2020-08-18,18/08/2020,30,Veracruz,Ver,2,1,8954,210,841,0
2020-08-18,18/08/2020,30,Veracruz,Ver,2,2,5877,2006,427,0
2020-08-18,18/08/2020,31,Yucatán,Yuc,1,1,4431,49,202,0
2020-08-18,18/08/2020,31,Yucatán,Yuc,1,2,1201,359,36,0
2020-08-18,18/08/2020,31,Yucatán,Yuc,2,1,5306,91,206,0
2020-08-18,18/08/2020,31,Yucatán,Yuc,2,2,1885,659,71,0
2020-08-18,18/08/2020,32,Zacatecas,Zac,1,1,1521,14,121,0
2020-08-18,18/08/2020,32,Zacatecas,Zac,1,2,488,141,20,0
2020-08-18,18/08/2020,32,Zacatecas,Zac,2,1,1626,38,115,0
2020-08-18,18/08/2020,32,Zacatecas,Zac,2,2,604,196,26,0
2020-08-19,19/08/2020,1,Aguascalientes,Ags,1,1,2025,19,270,0
2020-08-19,19/08/2020,1,Aguascalientes,Ags,1,2,518,126,29,0
2020-08-19,19/08/2020,1,Aguascalientes,Ags,2,1,1741,18,189,0
2020-08-19,19/08/2020,1,Aguascalientes,Ags,2,2,644,172,65,0
2020-08-19,19/08/2020,2,Baja California,BC,1,1,5262,50,457,0
2020-08-19,19/08/2020,2,Baja California,BC,1,2,2314,1112,122,0
2020-08-19,19/08/2020,2,Baja California,BC,2,1,4581,85,343,0
2020-08-19,19/08/2020,2,Baja California,BC,2,2,3392,1729,178,0
2020-08-19,19/08/2020,3,Baja California Sur,BCS,1,1,2924,16,189,0
2020-08-19,19/08/2020,3,Baja California Sur,BCS,1,2,345,97,29,0
2020-08-19,19/08/2020,3,Baja California Sur,BCS,2,1,2838,29,162,0
2020-08-19,19/08/2020,3,Baja California Sur,BCS,2,2,517,136,34,0
2020-08-19,19/08/2020,4,Campeche,Camp,1,1,1495,12,73,0
2020-08-19,19/08/2020,4,Campeche,Camp,1,2,611,226,18,0
2020-08-19,19/08/2020,4,Campeche,Camp,2,1,2049,41,54,0
2020-08-19,19/08/2020,4,Campeche,Camp,2,2,1077,424,24,0
2020-08-19,19/08/2020,5,Coahuila,Coah,1,1,8217,78,1399,0
2020-08-19,19/08/2020,5,Coahuila,Coah,1,2,1088,408,183,0
2020-08-19,19/08/2020,5,Coahuila,Coah,2,1,7829,121,1190,0
2020-08-19,19/08/2020,5,Coahuila,Coah,2,2,1446,556,279,0
2020-08-19,19/08/2020,6,Colima,Col,1,1,1039,7,125,0
2020-08-19,19/08/2020,6,Colima,Col,1,2,315,113,31,0
2020-08-19,19/08/2020,6,Colima,Col,2,1,1038,16,110,0
2020-08-19,19/08/2020,6,Colima,Col,2,2,518,174,48,0
2020-08-19,19/08/2020,7,Chiapas,Chis,1,1,1771,19,96,0
2020-08-19,19/08/2020,7,Chiapas,Chis,1,2,779,299,19,0
2020-08-19,19/08/2020,7,Chiapas,Chis,2,1,2023,52,91,0
2020-08-19,19/08/2020,7,Chiapas,Chis,2,2,1525,671,35,0
2020-08-19,19/08/2020,8,Chihuahua,Chih,1,1,2240,26,1178,0
2020-08-19,19/08/2020,8,Chihuahua,Chih,1,2,1005,378,211,0
2020-08-19,19/08/2020,8,Chihuahua,Chih,2,1,2254,39,917,0
2020-08-19,19/08/2020,8,Chihuahua,Chih,2,2,1456,617,273,0
2020-08-19,19/08/2020,9,Ciudad de México,CDMX,1,1,36423,330,6825,0
2020-08-19,19/08/2020,9,Ciudad de México,CDMX,1,2,6677,2299,1024,0
2020-08-19,19/08/2020,9,Ciudad de México,CDMX,2,1,34128,599,5971,0
2020-08-19,19/08/2020,9,Ciudad de México,CDMX,2,2,11224,4756,1613,0
2020-08-19,19/08/2020,10,Durango,Dgo,1,1,2408,29,579,0
2020-08-19,19/08/2020,10,Durango,Dgo,1,2,390,119,40,0
2020-08-19,19/08/2020,10,Durango,Dgo,2,1,2171,42,530,0
2020-08-19,19/08/2020,10,Durango,Dgo,2,2,501,198,60,0
2020-08-19,19/08/2020,11,Guanajuato,Gto,1,1,11927,115,1091,0
2020-08-19,19/08/2020,11,Guanajuato,Gto,1,2,1934,398,121,0
