yearm,CVE_construccion,anio,mes,month,codigo_actividad,descripcion_actividad,codigo_entidad,entidad,vp_total_entidad,unidad_medida,estatus,Tipo,vp_total_entidad_1
01/12/2021,1,2021,12,diciembre,23,Construcción,14,Jalisco,1212846.652481,Miles de pesos constantes,Cifras definitivas,Edificación,827703.902474
01/01/2022,1,2022,1,enero,23,Construcción,14,Jalisco,1286356.312961,Miles de pesos constantes,Cifras preliminares,Edificación,859032.160647
01/02/2022,1,2022,2,febrero,23,Construcción,14,Jalisco,1486464.782821,Miles de pesos constantes,Cifras preliminares,Edificación,838624.488662
01/03/2022,1,2022,3,marzo,23,Construcción,14,Jalisco,1120800.495671,Miles de pesos constantes,Cifras preliminares,Edificación,932205.093179
01/04/2022,1,2022,4,abril,23,Construcción,14,Jalisco,1161199.41644,Miles de pesos constantes,Cifras preliminares,Edificación,988361.7256379999
01/05/2022,1,2022,5,mayo,23,Construcción,14,Jalisco,1005161.934201,Miles de pesos constantes,Cifras preliminares,Edificación,987090.5623240001
01/06/2022,1,2022,6,junio,23,Construcción,14,Jalisco,1119867.018676,Miles de pesos constantes,Cifras preliminares,Edificación,800572.43495
01/07/2022,1,2022,7,julio,23,Construcción,14,Jalisco,995598.190736,Miles de pesos constantes,Cifras preliminares,Edificación,987702.074572
01/08/2022,1,2022,8,agosto,23,Construcción,14,Jalisco,1083728.699392,Miles de pesos constantes,Cifras preliminares,Edificación,816633.502634
01/09/2022,1,2022,9,septiembre,23,Construcción,14,Jalisco,917060.54528,Miles de pesos constantes,Cifras preliminares,Edificación,981938.921777
01/10/2022,1,2022,10,octubre,23,Construcción,14,Jalisco,914646.673116,Miles de pesos constantes,Cifras preliminares,Edificación,1199099.601486
01/11/2022,1,2022,11,noviembre,23,Construcción,14,Jalisco,949405.839541,Miles de pesos constantes,Cifras preliminares,Edificación,1134470.290536
01/12/2022,1,2022,12,diciembre,23,Construcción,14,Jalisco,974005.197811,Miles de pesos constantes,Cifras preliminares,Edificación,1212846.652481
01/01/2023,1,2023,1,enero,23,Construcción,14,Jalisco,703082.859998,Miles de pesos constantes,Cifras preliminares,Edificación,1286356.312961
01/02/2023,1,2023,2,febrero,23,Construcción,14,Jalisco,677731.640077,Miles de pesos constantes,Cifras preliminares,Edificación,1486464.782821
01/03/2023,1,2023,3,marzo,23,Construcción,14,Jalisco,629746.503059,Miles de pesos constantes,Cifras preliminares,Edificación,1120800.495671
01/01/2006,2,2006,1,enero,23,Construcción,14,Jalisco,92595.081683,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/02/2006,2,2006,2,febrero,23,Construcción,14,Jalisco,128207.70365,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/03/2006,2,2006,3,marzo,23,Construcción,14,Jalisco,141484.60473,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/04/2006,2,2006,4,abril,23,Construcción,14,Jalisco,95660.55907800001,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/05/2006,2,2006,5,mayo,23,Construcción,14,Jalisco,101982.642084,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/06/2006,2,2006,6,junio,23,Construcción,14,Jalisco,100222.401662,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/07/2006,2,2006,7,julio,23,Construcción,14,Jalisco,37452.915905,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/08/2006,2,2006,8,agosto,23,Construcción,14,Jalisco,50958.782797,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/09/2006,2,2006,9,septiembre,23,Construcción,14,Jalisco,86483.39326899999,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/10/2006,2,2006,10,octubre,23,Construcción,14,Jalisco,56651.707424,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/11/2006,2,2006,11,noviembre,23,Construcción,14,Jalisco,191654.020186,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/12/2006,2,2006,12,diciembre,23,Construcción,14,Jalisco,134428.298799,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",
01/01/2007,2,2007,1,enero,23,Construcción,14,Jalisco,250832.79754,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",92595.081683
01/02/2007,2,2007,2,febrero,23,Construcción,14,Jalisco,120794.447073,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",128207.70365
01/03/2007,2,2007,3,marzo,23,Construcción,14,Jalisco,58536.118647,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",141484.60473
01/04/2007,2,2007,4,abril,23,Construcción,14,Jalisco,58499.717985,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",95660.55907800001
01/05/2007,2,2007,5,mayo,23,Construcción,14,Jalisco,45096.080109,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",101982.642084
01/06/2007,2,2007,6,junio,23,Construcción,14,Jalisco,38537.529391,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",100222.401662
01/07/2007,2,2007,7,julio,23,Construcción,14,Jalisco,34267.703782,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",37452.915905
01/08/2007,2,2007,8,agosto,23,Construcción,14,Jalisco,35345.774008,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",50958.782797
01/09/2007,2,2007,9,septiembre,23,Construcción,14,Jalisco,49469.77827,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",86483.39326899999
01/10/2007,2,2007,10,octubre,23,Construcción,14,Jalisco,74175.89206,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",56651.707424
01/11/2007,2,2007,11,noviembre,23,Construcción,14,Jalisco,77186.212161,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",191654.020186
01/12/2007,2,2007,12,diciembre,23,Construcción,14,Jalisco,109436.52349,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",134428.298799
01/01/2008,2,2008,1,enero,23,Construcción,14,Jalisco,139815.248839,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",250832.79754
01/02/2008,2,2008,2,febrero,23,Construcción,14,Jalisco,106392.825496,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",120794.447073
01/03/2008,2,2008,3,marzo,23,Construcción,14,Jalisco,80616.94896199999,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",58536.118647
01/04/2008,2,2008,4,abril,23,Construcción,14,Jalisco,155601.059628,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",58499.717985
01/05/2008,2,2008,5,mayo,23,Construcción,14,Jalisco,157484.558046,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",45096.080109
01/06/2008,2,2008,6,junio,23,Construcción,14,Jalisco,201049.822007,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",38537.529391
01/07/2008,2,2008,7,julio,23,Construcción,14,Jalisco,183776.166801,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",34267.703782
01/08/2008,2,2008,8,agosto,23,Construcción,14,Jalisco,112423.578111,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",35345.774008
01/09/2008,2,2008,9,septiembre,23,Construcción,14,Jalisco,158285.651821,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",49469.77827
01/10/2008,2,2008,10,octubre,23,Construcción,14,Jalisco,84918.803302,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",74175.89206
01/11/2008,2,2008,11,noviembre,23,Construcción,14,Jalisco,69999.098249,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",77186.212161
01/12/2008,2,2008,12,diciembre,23,Construcción,14,Jalisco,180939.197137,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",109436.52349
01/01/2009,2,2009,1,enero,23,Construcción,14,Jalisco,120702.41986,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",139815.248839
01/02/2009,2,2009,2,febrero,23,Construcción,14,Jalisco,136233.55125,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",106392.825496
01/03/2009,2,2009,3,marzo,23,Construcción,14,Jalisco,113145.757453,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",80616.94896199999
01/04/2009,2,2009,4,abril,23,Construcción,14,Jalisco,133545.14747,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",155601.059628
01/05/2009,2,2009,5,mayo,23,Construcción,14,Jalisco,288153.216124,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",157484.558046
01/06/2009,2,2009,6,junio,23,Construcción,14,Jalisco,128617.530877,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",201049.822007
01/07/2009,2,2009,7,julio,23,Construcción,14,Jalisco,146643.507515,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",183776.166801
01/08/2009,2,2009,8,agosto,23,Construcción,14,Jalisco,92735.587835,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",112423.578111
01/09/2009,2,2009,9,septiembre,23,Construcción,14,Jalisco,172947.949359,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",158285.651821
01/10/2009,2,2009,10,octubre,23,Construcción,14,Jalisco,183031.682441,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",84918.803302
01/11/2009,2,2009,11,noviembre,23,Construcción,14,Jalisco,188221.956504,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",69999.098249
01/12/2009,2,2009,12,diciembre,23,Construcción,14,Jalisco,165691.617701,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",180939.197137
01/01/2010,2,2010,1,enero,23,Construcción,14,Jalisco,153999.279541,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",120702.41986
01/02/2010,2,2010,2,febrero,23,Construcción,14,Jalisco,159602.31411,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",136233.55125
01/03/2010,2,2010,3,marzo,23,Construcción,14,Jalisco,159551.493318,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",113145.757453
01/04/2010,2,2010,4,abril,23,Construcción,14,Jalisco,148520.346011,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",133545.14747
01/05/2010,2,2010,5,mayo,23,Construcción,14,Jalisco,116244.577683,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",288153.216124
01/06/2010,2,2010,6,junio,23,Construcción,14,Jalisco,186825.858191,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",128617.530877
01/07/2010,2,2010,7,julio,23,Construcción,14,Jalisco,61477.00503,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",146643.507515
01/08/2010,2,2010,8,agosto,23,Construcción,14,Jalisco,105206.233051,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",92735.587835
01/09/2010,2,2010,9,septiembre,23,Construcción,14,Jalisco,168335.559885,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",172947.949359
01/10/2010,2,2010,10,octubre,23,Construcción,14,Jalisco,109126.370026,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",183031.682441
01/11/2010,2,2010,11,noviembre,23,Construcción,14,Jalisco,87562.17535400001,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",188221.956504
01/12/2010,2,2010,12,diciembre,23,Construcción,14,Jalisco,134967.64197,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",165691.617701
01/01/2011,2,2011,1,enero,23,Construcción,14,Jalisco,166745.683809,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",153999.279541
01/02/2011,2,2011,2,febrero,23,Construcción,14,Jalisco,209326.236146,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",159602.31411
01/03/2011,2,2011,3,marzo,23,Construcción,14,Jalisco,158306.910875,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",159551.493318
01/04/2011,2,2011,4,abril,23,Construcción,14,Jalisco,289728.101137,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",148520.346011
01/05/2011,2,2011,5,mayo,23,Construcción,14,Jalisco,284065.211407,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",116244.577683
01/06/2011,2,2011,6,junio,23,Construcción,14,Jalisco,257333.381622,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",186825.858191
01/07/2011,2,2011,7,julio,23,Construcción,14,Jalisco,307807.942205,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",61477.00503
01/08/2011,2,2011,8,agosto,23,Construcción,14,Jalisco,304031.642572,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",105206.233051
01/09/2011,2,2011,9,septiembre,23,Construcción,14,Jalisco,284282.073379,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",168335.559885
01/10/2011,2,2011,10,octubre,23,Construcción,14,Jalisco,225822.78532,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",109126.370026
01/11/2011,2,2011,11,noviembre,23,Construcción,14,Jalisco,243680.472781,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",87562.17535400001
01/12/2011,2,2011,12,diciembre,23,Construcción,14,Jalisco,300526.854754,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",134967.64197
01/01/2012,2,2012,1,enero,23,Construcción,14,Jalisco,177381.449538,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",166745.683809
01/02/2012,2,2012,2,febrero,23,Construcción,14,Jalisco,164396.056777,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",209326.236146
01/03/2012,2,2012,3,marzo,23,Construcción,14,Jalisco,161870.949948,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",158306.910875
01/04/2012,2,2012,4,abril,23,Construcción,14,Jalisco,233053.096509,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",289728.101137
01/05/2012,2,2012,5,mayo,23,Construcción,14,Jalisco,204934.961418,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",284065.211407
01/06/2012,2,2012,6,junio,23,Construcción,14,Jalisco,180025.497698,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",257333.381622
01/07/2012,2,2012,7,julio,23,Construcción,14,Jalisco,208390.634598,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",307807.942205
01/08/2012,2,2012,8,agosto,23,Construcción,14,Jalisco,171041.059236,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",304031.642572
01/09/2012,2,2012,9,septiembre,23,Construcción,14,Jalisco,158573.124809,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",284282.073379
01/10/2012,2,2012,10,octubre,23,Construcción,14,Jalisco,211919.499662,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",225822.78532
01/11/2012,2,2012,11,noviembre,23,Construcción,14,Jalisco,191236.121334,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",243680.472781
01/12/2012,2,2012,12,diciembre,23,Construcción,14,Jalisco,135648.39654,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",300526.854754
01/01/2013,2,2013,1,enero,23,Construcción,14,Jalisco,57068.036912,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",177381.449538
01/02/2013,2,2013,2,febrero,23,Construcción,14,Jalisco,238058.703044,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",164396.056777
01/03/2013,2,2013,3,marzo,23,Construcción,14,Jalisco,90646.92578200001,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",161870.949948
01/04/2013,2,2013,4,abril,23,Construcción,14,Jalisco,117568.467384,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",233053.096509
01/05/2013,2,2013,5,mayo,23,Construcción,14,Jalisco,112786.979957,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",204934.961418
01/06/2013,2,2013,6,junio,23,Construcción,14,Jalisco,159429.362222,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",180025.497698
01/07/2013,2,2013,7,julio,23,Construcción,14,Jalisco,185905.248524,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",208390.634598
01/08/2013,2,2013,8,agosto,23,Construcción,14,Jalisco,127097.38475,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",171041.059236
01/09/2013,2,2013,9,septiembre,23,Construcción,14,Jalisco,112974.840075,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",158573.124809
01/10/2013,2,2013,10,octubre,23,Construcción,14,Jalisco,106401.99074,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",211919.499662
01/11/2013,2,2013,11,noviembre,23,Construcción,14,Jalisco,133804.676009,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",191236.121334
01/12/2013,2,2013,12,diciembre,23,Construcción,14,Jalisco,163734.151869,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",135648.39654
01/01/2014,2,2014,1,enero,23,Construcción,14,Jalisco,58561.182216,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",57068.036912
01/02/2014,2,2014,2,febrero,23,Construcción,14,Jalisco,107622.271952,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",238058.703044
01/03/2014,2,2014,3,marzo,23,Construcción,14,Jalisco,122511.53254,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",90646.92578200001
01/04/2014,2,2014,4,abril,23,Construcción,14,Jalisco,104722.470757,Miles de pesos constantes,Cifras definitivas,"Agua, riego y saneamiento",117568.467384
